product_id,product_name,aisle_id,department_id
13844,Italian Style Whole Peeled Tomatoes With Basil Leaf,81,15
13852,Organic Broccoli Crown,83,4
13866,Deluxe Plain Bagels,93,3
13869,Small Soft and Fluffy Flour Tortillas,128,3
13870,Lightly Salted Baked Snap Pea Crisps,107,19
13874,Organic Pumpkin,17,13
13877,Smoked Salmon,15,12
13885,Caramel Cookie Crunch Gelato,37,1
13893,Marble Pound Cake,8,3
13909,Jasmine Rice,63,9
13911,Lager,27,5
13914,Cheez-It Baked Snack Crackers,78,19
13921,Vegetable Classics Garden Vegetable Soup,69,15
13922,Heirloom Red & Black Quinoa Polenta,63,9
13932,Blackcurrant Jelly,88,13
13935,Hot Chocolate All Natural,84,16
13958,Protein Power Gluten-Free Black Bean And Quinoa Pasta Elbows,131,9
13966,Chicken Pot Pie,38,1
13976,100% Whole Wheat Flour Tortillas,128,3
13979,Beautiful Earth Long Lasting Women's Deodorant,80,11
13984,Organic Mint,16,4
13988,Snow Peas,83,4
14010,Organic Mango Yogurt,100,21
14013,Bistro Wild Salmon Frozen Entree,38,1
14032,Tortilla Chips,107,19
14036,Mini Semisoft Gouda Cheeses,21,16
14057,Gluten Free Chocolate Chip Snack'n Go Packs,61,19
14058,Pain Reliever Fever Reducer Extra Strength For Adults Acetaminophen,133,11
14070,Baked Pizzeria Pretzel Snacks,107,19
14084,Organic Unsweetened Vanilla Almond Milk,91,16
14086,Sparkling Apple Juice,98,7
14104,Pike Place Roast Medium Keurig Brewed K-Cups,26,7
14114,Orange Chicken,38,1
14124,Fat-Free Refried Beans,30,6
14129,Organic Chicken Bone Broth,69,15
14133,Lean Protein & Fiber Bar Chocolate Almond Brownie,3,19
14142,Organic Cowgirl Ranch Dressing,89,13
14144,Light Red Kidney Beans,59,15
14146,Sliced Wheat Bread,112,3
14147,Sweet Cream Salted Butter,36,16
14148,Original Worcestershire Sauce,5,13
14150,"Deli Slices, Bologna Style",14,20
14159,Seedless Watermelon,24,4
14161,Kiwi,24,4
14163,Ready to Bake! Chocolate Chip with Hershey's Chocolate Chips Cookies,105,13
14165,Peanut Butter Candy,45,19
14168,Penne Pasta,131,9
14197,Tomato Paste,9,9
14199,Black Cherry Gelato,37,1
14211,Baby Food Stage 2 Pumpkin Banana,92,18
14233,Natural Artesian Water,115,7
14252,Coke Zero Diet Soda,77,7
14267,Organic Refried Black Beans,59,15
14270,Milk Chocolate Morsels,17,13
14272,Toasted Coconut Almond Chip Ice Cream,37,1
14277,Kava Stress Relief Tea,94,7
14283,Expressions Facial Tissue,54,17
14290,Flour,17,13
14306,Organic Packham Or Anjou Pears,110,13
14309,Sprouted Pumpkin Seeds with Celtic Sea Salt,117,19
14313,Natural Body Brush,132,11
14320,Sliced Peaches In 100% Fruit Juice,99,15
14328,Choco Taco,37,1
14332,Organic Yellow Mustard,72,13
14335,Phish Food® Ice Cream,37,1
14354,Sprouted Seven Grain Reduced Sodium Sliced Bread,112,3
14364,Paneer,21,16
14365,Whipped Mixed Berry Tub,108,16
14381,Whole Grain Cheddar Baked Goldfish Crackers,78,19
14386,Cherry Preserves,51,13
14408,Unflavored Oral Electrolyte Solution,92,18
14424,Rich & Hearty Savory Beef Barley Vegetable Soup,69,15
14429,Organic Ground Black Pepper,104,13
14432,Strawberry Lemonade Unsweetened Soft Drink Mix,90,7
14443,Special Dark Mildly Sweet Chocolate Bar,45,19
14444,Smokehouse Almonds,117,19
14452,Goji Blackberry Zero Calorie Iced Green Tea,94,7
14454,Grands! Jr Golden Layers Butter Tastin' Biscuits,105,13
14462,Sliced Black Olives,110,13
14467,Sweet Baguette,112,3
14477,Organic Spaghetti,131,9
14486,One Bun Multigrain Whole Grain Pita,128,3
14491,"Happy Baby Spinach, Mango, and Pear Baby Food",92,18
14493,Whole Wheat Eggo Waffles,52,1
14531,Organic Chicken Fingers,49,12
14536,Natural Goodness 33% Less Sodium Chicken Broth,69,15
14540,Organic Beefsteak Tomato,83,4
14553,Oats & Honey Granola,57,14
14563,Puff Pastry Sheets,119,1
14573,Organic Tomato Basil Soup,69,15
14578,Dozen Roses,87,17
14582,Funfetti Premium Cake Mix With Candy Bits,105,13
14592,Crispy Fruit Freeze-Dried Asian Pear,117,19
14594,Traditional Basil Pesto,9,9
14610,Organic Whole Wheat Couscous,6,2
14612,Sea Salt Grinder,104,13
14613,"Egg Noodles, Extra Wide",131,9
14620,Light New England Clam Chowder,69,15
14633,Veggie Chips,107,19
14645,De Mexico,77,7
14647,Diced Hot Green Chiles,30,6
14650,Vanilla Whey Protein Powder,65,11
14651,Tommy/Kent/Keitt/Haden Mango,24,4
14675,White Miso Soup,66,6
14678,Organic Frozen Peas,116,1
14684,Tecas Barbeque Fava Crisps,107,19
14704,Organic Bagged Valencia Oranges,24,4
14708,Stoli Blueberi,124,5
14711,Organic Lowfat Mango Kefir,70,11
14715,Coconut Water,98,7
14717,Parchment Large Baking Cups - 60 CT,97,13
14732,Organic Stage 2 Pears & Mangos Baby Food,92,18
14761,Honey Almond Flax Chewy Granola Bars,3,19
14764,Organic Sprouted Wheat Bagels,93,3
14766,Sparkling Grapefruit,77,7
14768,Allergy Plus Congestion Grape Flavored Liquid,11,11
14778,Organic Chocolate Chip Chewy Granola Bars,3,19
14780,Jalapeno Cilantro Salsa,51,13
14788,Unsweetened Iced Tea,94,7
14796,Veggie Sticks,50,19
14804,Organic Cream Of Chicken Soup,69,15
14814,Gluteen Free Center Cut Applewood Smoked Uncured Bacon,106,12
14815,Health Nut Bread,112,3
14818,PM Simply Sleep Nighttime Sleep Aid Caplets,6,2
14849,Ground Turmeric,104,13
14852,All Natural Marinara Sauce,9,9
14853,Organic Oat Non-Dairy Original Beverage,91,16
14867,Honey Bunny Grahams,61,19
14870,Icelandic Style Fat Free Plain Yogurt,120,16
14874,Organic Eggs Large,86,16
14875,Soft & Smooth Whole Grain White Bread,112,3
14881,Organic Yukon Select Fries,129,1
14882,2% Milkfat Reduced Fat Milk,84,16
14886,Genoa Salami,96,20
14891,Black Coffee,26,7
14895,Small Garbage Bags Twist Tie 4 Gallon,60,17
14897,Sweet Potato Yam,83,4
14898,Organic Thousand Island Dressing,89,13
14899,Whole Milk Strawberry Smoothies,100,21
14901,Raisins,117,19
14903,Whips! Orange Creme Flavored Lowfat Yogurt Mousse,120,16
14905,Hickory & Brown Sugar Barbecue Sauce,5,13
14917,Blackberry Yogurt,120,16
14947,Pure Sparkling Water,115,7
14950,High Quality Glutamine Powder,47,11
14955,Organic Prune Juice,98,7
14966,Organic Mandarins,24,4
14976,Organic Paprika,104,13
14987,Butcher Thick Cut Smoked Applewood Bacon,37,1
14992,Green Beans,83,4
14999,Grade A Large Brown Eggs,86,16
15008,Chocolate Hazelnut Butter,88,13
15011,"Pita Chips, Simply Naked",107,19
15012,Jalapeno & Cheddar Smoked Sausage,106,12
15017,Organic Ketchup Gluten Free,72,13
15028,"Polenta, Organic, Traditional Italian",63,9
15040,Organic Acorn Squash,83,4
15041,"Superfood Cranberry, Almond & Lucuma Seedbar",3,19
15057,Fresh Care Flushable Cleansing Cloths Refills,54,17
15078,Saffron Yellow Seasonings & Long Grain Rice,4,9
15085,Spot's Stew Dry Cat Food Formula Chicken Recipe,41,8
15109,Eggo Blueberry Waffles Family Pack,52,1
15112,Gelato Salted Caramel,37,1
15120,Classic Vanilla Yogurt,120,16
15125,Tender white meat turkey & stuffing in a homestyle gravy with russet mashed potatoes Roast Turkey,38,1
15131,Lemon with Electrolytes & Vitamins Water Beverage,64,7
15134,Strawberry Gelatin,71,16
15137,Facial Tissues with Lotion,6,2
15143,Blueberry Pint,24,4
15153,Blue Machine Boosted 100% Juice Smoothie,31,7
15154,Organic Gluten Free Sprouted Corn Flakes,121,14
15161,Mio Blue Lemonade,115,7
15164,De Mexico Bottle,77,7
15172,Seasoned Chicken Fry Batter Mix,5,13
15200,Organic Green Beans,83,4
15226,Whole Rye Bread,112,3
15235,Reese's Peanut Butter Chips,17,13
15248,India Pale Ale Racer 5,27,5
15261,Organic Rosemary,16,4
15287,Sliced White American Cheese,21,16
15290,Orange Bell Pepper,83,4
15293,Classic Iceberg Salad,123,4
15294,Butter Hamburger Buns,43,3
15304,Sweetened Coconut Flakes,17,13
15328,Peanut Butter Filled Pretzels,107,19
15348,Salisbury Steak with macaroni and cheese Salisbury Steak with macaroni and cheese,38,1
15349,Organic Raw Agave Nectar,29,13
15358,Measuring Cup,10,17
15359,All Purpose Flour,17,13
15363,Mini Round Containers + Lids,85,17
15371,Caramel and Peanuts Kandy Bars,37,1
15386,Whole Grain White Corn Salted Tortilla Chips,107,19
15392,Organic Mayonnaise,72,13
15395,Organic Caramel Crunch With Sea Salt Chocolate Bar,45,19
15399,"Almondmilk Creamer, Vanilla",91,16
15424,Purified Water,115,7
15429,Organic Chai Tea Latte Concentrate,94,7
15438,"Mayonnaise, Classic",72,13
15455,Organic Extra Virgin Oil Olive,19,13
15460,To Go Stain Remover Pen,75,17
15464,Healthy Request Condensed Soup Cream of Mushroom,69,15
15479,Organic Rainier Cherries,123,4
15482,Cobb Salad,1,20
15485,Green Tea Bags,94,7
15503,Pickling Cucumber,83,4
15516,Sesame Tahini,88,13
15526,Creamy Queso Fresco Chipotle,21,16
15528,Pure Madagascar Vanilla Extract,17,13
15541,Original Almondmilk,91,16
15557,Medium Chipotle Garlic Taco Skillet Sauce,30,6
15581,Boom Chicka Pop Candy Corn Flavored Kettle Corn,23,19
15592,Organic Baby Romaine Lettuce,123,4
15599,Naturally Hickory Smoked Thick Cut Bacon,106,12
15602,Egg Matzos,33,6
15604,Fat Free Plain Yogurt,120,16
15618,White Cheddar Rice Cakes,78,19
15622,Chipotle In Adobo Sauce Peppers,30,6
15623,Ham & Cheese Sandwiches,38,1
15630,Organic Fat Free Refried Pinto Beans,59,15
15649,Baby Seedless Cucumbers,83,4
15655,Dark Chocolate Mint Snacking Chocolate,45,19
15664,Tomatoes Sauce,81,15
15672,Brownie Bites,61,19
15673,Sweet Chili Sauce,72,13
15680,Red Plastic Cups,111,17
15689,Crispy Gluten Free Baked Multigrain Crackers,78,19
15707,"Peter Rabbit Organics Mango, Banana and Orange Puree",92,18
15712,Organic Traditional Plain Kefir,120,16
15718,Ultra Thin Mild Cheddar Slices,21,16
15720,Premium Beer,27,5
15728,Aloo Gobi Chana Masala & Biryani Bento,13,20
15744,All In One Mocha Nutritional Shake Packet,65,11
15755,Dal Makhani Aromatic Lentils & Beans,76,6
15790,Organic Veggie Bites,42,1
15803,Organic Sweet Potato Puree,17,13
15804,Fuji Apple Juice,31,7
15820,Cafe Cuisine Sesame Chicken,38,1
15841,Organic Dark Chocolate Almond & Sea Salt Trail Mix Bar,3,19
15842,Dairy Free Coconut Milk Yogurt Alternative,120,16
15843,Super Moist Red Velvet Cake Mix,105,13
15844,Petite Whole Green Beans,116,1
15846,Original Super Odor Killer Gel Air Freshener,101,17
15850,Zingers Cakes,61,19
15869,Sweet Hot Dog Buns,43,3
15871,Flintstones Iron Chewable Multivitamin Tablets for Children,47,11
15872,Celery Hearts,83,4
15902,100 Calorie  Per Bag Popcorn,23,19
15923,Supremely Spicy Hummus,67,20
15925,Macaroni and Cheese,38,1
15937,Shallot,83,4
15945,Freshly Shredded Parmesan Cheese,21,16
15950,Chik'n Nuggets,42,1
15975,Mirin Sweet Cooking Rice Wine,72,13
15976,Diced Peaches in 100% Fruit Juice,99,15
15981,Unsweetened Soymilk,91,16
15983,Pomegranate Limeade Quencher,31,7
15984,Almond Milk Blueberry Yogurt,120,16
15995,Organic Cinnamon Apple Sauce,99,15
16004,"Cheese, Provolone",21,16
16018,Cinnamon Crunch Apple Chips,50,19
16020,Original Crescent Rolls,105,13
16026,Sho Chiku Bai Nigori Sake,134,5
16033,Finely Ground Natural Almond Meal,17,13
16044,Pure Premium Orange Juice Lots Of Pulp Calcium + Vitamin D,31,7
16048,Deluxe Nut Mix,6,2
16066,Unsalted Tops Saltine Crackers,78,19
16083,Organic Large Brown Eggs,86,16
16089,Mild Cheddar,21,16
16122,All In One Coconut Almond Packet,65,11
16131,"Organic Chicken Noodle Soup, Reduced Sodium",69,15
16133,Bombay Spice Crunchy Chickpeas,76,6
16137,Spicy Chili Seasoning,104,13
16139,Clara,27,5
16145,Organic Cannellini Beans,59,15
16154,Mini Peanut Butter Sandwich Crackers,78,19
16168,Large Organic Omega3 Brown Eggs,86,16
16182,Red Oak Leaf,123,4
16185,Sharp Cheddar Cheese,21,16
16188,Chicken A La King,38,1
16199,Newman-O's Vanilla Creme Filled Vanilla Cookies,61,19
16213,Orange with Mango Juice,31,7
16221,Golden Oreo Sandwich Cookies,61,19
16234,Vitamin D Organic Milk,84,16
16247,Caraway Crackers,78,19
16249,Lacinato Kale Og,83,4
16254,ZBar Organic Chocolate Brownie Energy Snack,3,19
16260,Organic Olive Oil Cooking Spray,19,13
16262,Everything Bagels,93,3
16269,Beef & Cheddar Rolled Tacos,129,1
16275,Bourbon Whiskey,124,5
16277,Broccoli,83,4
16290,Sparkling Clementine Juice,77,7
16291,Organic Extra Large Brown Omega 3 Eggs,86,16
16293,Daily Shower Cleaner,114,17
16305,Ritz Crackers,78,19
16320,Frappuccino Coffee Drink,26,7
16321,70% Dark Chocolate With Coconut Bar,45,19
16325,Turmeric,104,13
16332,Sriracha Tortilla Chips,107,19
16334,Dill Relish,72,13
16349,Organic Yams,83,4
16354,Wheat Pocket Pitas,128,3
16379,Cornstarch,17,13
16393,Ibuprofen Tablets,133,11
16398,Guava Goddess Organic Kambucha,31,7
16419,Sweet Sliced Bread,112,3
16462,Ready-to-Bake 9 Inch Pie Crusts,105,13
16464,Sweet & Salty Nut Almond Granola Bars,3,19
16476,Miniatures Assorted Candy,45,19
16479,"Fruit Spread, Deluxe, Strawberry",88,13
16485,Lasagna With Meat Sauce,38,1
16486,Diet Pepsi Slim Cans,77,7
16494,Double Zipper Gallon Freezer Bags,85,17
16521,Walnut Halves & Pieces,117,19
16525,Organic Chopped Garlic,81,15
16528,Straightshot Probiotic Oat Drink,70,11
16540,Chicken Ceasar Wrap,1,20
16560,Organic Stage 2 Carrots Baby Food,92,18
16568,Dishwasher Detergent,74,17
16589,Plantain Chips,107,19
16594,Indicator Contour Clean Soft Toothbrush,20,11
16600,"With seasoned meat sauce, tomato sauce & real low fat ricotta cheese Lasagna Italiano",38,1
16609,Chopped Clams,95,15
16610,Organic Italian Parsley,16,4
16615,Zero Calories Berry Nutrient Enhanced Water,64,7
16616,Organic Sliced White Mushrooms,123,4
16617,Organic Muenster Cheese Slices,21,16
16631,Gluten Free Chocolate Chip Cookie Mix,105,13
16633,360 Dusters Refills Unscented,114,17
16650,Naturals Chicken Patties,34,1
16682,Breakfast Links Maple & Smoked Bacon Smoked Chicken Sausage,106,12
16696,Coke Classic,77,7
16714,Mocha Frappucino Chilled Coffee Drink,26,7
16726,Roasted Red Chili Paste,66,6
16732,Peanut Milk Chocolate XXL Bag,45,19
16748,Free & Clear Natural Dish Liquid,114,17
16752,Merry Maraschino Pitted Cherries,103,19
16757,Barista Blend Pure Almond Milk,53,16
16759,Organic Carrot Bunch,83,4
16768,100% Lactose Free Reduced Fat Calcium Enriched Milk,91,16
16776,Crushed Chili,6,2
16789,Whole Care Spearmint Toothpaste,20,11
16797,Strawberries,24,4
16808,Everyday Coconut Face Wash,109,11
16812,Chocolate Peanut Butter Crisp Energy Bar,3,19
16816,Tropical Punch,31,7
16819,Hello Panda Choco Cream Biscuits,66,6
16830,Le Gruyere Cheese,2,16
16837,Organic Mushroom Chef S Sampler,123,4
16848,Hickory Smoked Ultra Thin Deli Slices,14,20
16855,Banana Dippers Banana Slices,116,1
16857,Barcelona Vinaigrette Mediterranean Style,89,13
16864,"Black Cherry, Naturally Flavored Zero Calorie Soda, Caffeine Free",77,7
16869,Automatic Dishwasher Tablets Citrus - 25 CT,74,17
16882,Baby Spring Mix,123,4
16890,Slow Cookers Savory Pot Roast Seasoning Mix,5,13
16891,Fun Size Candy Bars,45,19
16897,Trail Mix Chewy Granola,3,19
16900,Original Whole Grain Chips,107,19
16913,"Licorice, Soft",45,19
16920,Country Potato Bread,112,3
16953,Creamy Peanut Butter,88,13
16958,Dill Stir-In Paste,16,4
16959,Toilet Paper Double Rolls - 24 CT,54,17
16965,Chocolate Ice Cream,37,1
16973,Organic Pitted Green Olives,110,13
16974,Sea Salt Brown Rice Crackers,107,19
16978,Organic Forbidden Rice,63,9
16987,Organic Love Crunch Dark Chocolate Macaroon Granola,57,14
16995,Sliced Soppressata Salame,96,20
17003,Fun Size Chocolate Bars,45,19
17008,Shredded Sharp Cheddar Cheese,21,16
17017,Organico Bello Marinara Pasta Sauce,9,9
17025,Country Dijon Mustard,72,13
17038,Wasabi Roasted Seaweed Snacks,66,6
17040,Classic Roast Instant Coffee Crystals,26,7
17044,French Baguette,112,3
17053,Multi-Grain Club Crackers,78,19
17072,Plain Low-Fat Yogurt,120,16
17093,Organic Low Sodium Broth Chicken,69,15
17096,Mixed Fruit in 100% Cherry  Juice,99,15
17104,Organic Guava,24,4
17122,Honeycrisp Apples,24,4
17131,Cold-Pressed Organic Apple,31,7
17149,Gluten Free Chicken Breast Tenders,34,1
17151,Honey Maid Cinnamon Grahams,78,19
17155,Ranch Dip Mix,51,13
17159,Rhubarb,83,4
17162,Women's MultiVites Gummy Vitamins,47,11
17170,Little Yums Pumpkin and Banana Teething Wafers,92,18
17183,Peach Yoghurt,120,16
17191,Tangerine,77,7
17200,Wild Blueberry Preserves,88,13
17206,Organic Tomato Sauce No Salt Added,81,15
17215,Single Serve Chocolate Satin Mini Pies,119,1
17224,Oats & Honey Gluten Free Granola,3,19
17231,Sprouted Sunflower Seeds,117,19
17264,Stand 'n Stuff Taco Shells,30,6
17281,White with 30% Cacao Content Organic Chocolate,45,19
17284,Organic Sugar Snap Peas,83,4
17299,Organic Grated Ginger,81,15
17303,Grass-fed 90% Ground Beef,122,12
17306,Pineapple Contour Soda,77,7
17313,Hass Avocado Variety,24,4
17314,Junior Natur Medium Toothbrush,20,11
17318,Sliced Swiss Cheese,21,16
17328,Reduced Fat Feta Cheese,21,16
17333,"Kombucha, Organic Raw, Lavender No. 3",31,7
17334,Coffee Ice Cream,37,1
17335,Signature Blend K-Cup Packs Coffee,26,7
17338,Vanilla Swiss Almond Ice Cream,37,1
17341,Presliced Everything Bagels,93,3
17362,Blackened Redfish Magic Seasoning Blend,104,13
17364,Beans,59,15
17400,Organic Lettuce,83,4
17419,Sprouted Whole Wheat Bread,112,3
17420,Multivitamin Supplement Tablets For Men,47,11
17424,Solid Pack Light Tuna,95,15
17429,Jalapeno Hummus,67,20
17444,Hand Cleansing Lavender Natural Fiber Wipes,25,11
17450,100% Organic Einkorn  All-Purpose Flour,17,13
17454,Organic 90% Ground Beef,7,12
17461,Air Chilled Organic Boneless Skinless Chicken Breasts,35,12
17464,3 in 1 Can Opener,10,17
17484,Thin And Crispy Corn Tortilla Chips,107,19
17487,Orange Juice 100% Juice,31,7
17489,Oven Ready Boneless with Gravy Packet Turkey Breast,49,12
17498,Unscented Men's Anti-Perspirant & Deodorant Gel,80,11
17500,Cinch Sak Extra Large 33 Gallon Trash Bags,60,17
17526,70% Dark Chocolate Salted Almond Bar,45,19
17530,Unsweetened Watermelon Water,115,7
17541,Smooth as Silk Conditioner,22,11
17547,Meat Lasagna,13,20
17550,Oatneal Cookie Ice Cream,100,21
17553,Lowfat Blueberry Yogurt,120,16
17555,Creamy Parmesan Risotto,4,9
17556,Healthy Multigrain Bread,112,3
17559,Stand 'N Stuff Taco Dinner,30,6
17562,Olive Tapenade Hummus,67,20
17566,Daily Moisturizing Body Wash,127,11
17574,American Classics Macaroni Salad,1,20
17579,Cream Top Strawberry on the Bottom Yogurt,120,16
17592,Chinese Eggplant,83,4
17600,"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",120,16
17601,Peppermint Caffeine Free Herbal Tea Bags,94,7
17606,Premium Chocolate Powdered Peanut Butter,88,13
17616,Goldfish Cheddar Baked Snack Crackers,78,19
17619,Premium Fish Sauce,66,6
17620,"Salad Dressing & Dip, Ranch Chia",89,13
17622,Wholesome Breakfast Blueberry Banana,92,18
17627,Butterscotch Pudding,71,16
17630,YoKids Squeeze! Organic Strawberry Flavor Yogurt,120,16
17631,Caffeine Free Coke Zero,77,7
17638,Vanilla Coffee Concentrate,26,7
17652,Air Chilled Breaded Chicken Breast Nuggets,129,1
17659,Flavored Bread Crumbs,5,13
17663,Cinnabon Sweet Rolls with Orange Icing,105,13
17668,Unsweetened Chocolate Almond Breeze Almond Milk,91,16
17706,Organic Whole Grain Wheat English Muffins,93,3
17708,Organic Corn Tortillas,128,3
17713,Praline Crunch Frozen Dessert,37,1
17715,Spicy Minis Guacamole,67,20
17720,Hot Oatmeal Variety Pack,130,14
17721,Original Dairy Free Coconut Milk,91,16
17735,All Natural Hickory Liquid Smoke,5,13
17747,Plastic Wrap,54,17
17757,Red Beet Bunch,100,21
17758,Strawberry Rhubarb Yoghurt,120,16
17762,Light Oaked Chardonnay,62,5
17763,Grands! Big & Flaky Crescent Rolls,105,13
17766,Grain Free Turkey Formula Cat Food,41,8
17769,Diet Caffeine Free Naturally Flavored Lemon Lime Soda,77,7
17789,Soy Free Buttery Spread,91,16
17794,Carrots,83,4
17795,Organic Green Leaf Lettuce,83,4
17802,Vanilla Toffee Bar Crunch Ice Cream,37,1
17807,Gluten Free Blueberry Waffles,52,1
17817,Pimiento Stuffed Spanish Green Olives,110,13
17828,Organic Spinach & Feta Dinner Sausage,106,12
17830,Premium Organic Strawberry Spread,88,13
17835,Thin & Light Tortilla Chips,107,19
17847,Carob Chip,3,19
17851,Applewood Smoked Premium Bacon,106,12
17858,Everyday 2 Ply Premium Napkins,54,17
17859,Lager Beer,27,5
17862,Minced Garlic,81,15
17872,Total 2% Lowfat Plain Greek Yogurt,120,16
17874,Organic Spring Jasmine Green Tea,94,7
17878,Grilled Chicken Breast Strips,49,12
17899,"Cherry, Grape, Lemon, Lime, and Orange Candy",45,19
17902,Liquid Egg Whites,86,16
17915,Bread Co Pain Au Levain,112,3
17923,Crinkle Cut Fries,129,1
17924,Seltzer Water,115,7
17948,Frozen Organic Wild Blueberries,116,1
17949,Mild Cheddar Cheese Sticks,21,16
17951,2% Reduced Fat Ultra-Filtered Chocolate Milk,84,16
17956,Cocoa Powder,90,7
17957,Organic Applesauce,99,15
17968,Gluten Free Lemon Goodness Cookies,61,19
17974,Almond Cashew with Flax + Omega-3 Fruit & Nut Bar,3,19
17981,Vanilla Coke,77,7
